id;usuario_id;nome;endereco;cidade;estado;telefone;whatsapp;foto_principal;fotos_adicionais;videos;site;nicho;horario;descricao;plano;status;destaque_banner;destaque_rotacao;data_cadastro;updated_at;redes_sociais;slug;link_type;schema_type;meta_description;data_expiracao_destaque;bairros;cep;imported_at;imported_by;faq;tenant_id
"3922f4ad-5d9b-4acc-b29e-8e6e50394c0b";"f1f9ce1f-abbe-46a6-9ffe-796da563df7d";"Alexandre Haddad | Advogado de Família e Inventário";". Santos Dumont, 1111 - Centro, Nova Aurora - PR, 85410-000";"Nova Aurora";"PR";"(45) 99848-0800";"(45) 99848-0800";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/f1f9ce1f-abbe-46a6-9ffe-796da563df7d/1771965549285.jpg";"";"";"https://www.instagram.com/alexandrehaddadqueiroz";"Advocacia";"{""segunda"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"";"free";"aprovado";"false";"true";"2026-02-24T20:39:41.301223+00:00";"2026-05-20T00:16:57.918508+00:00";"";"alexandre-haddad-advogado-de-familia-e-inventario";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"a2dfc360-199e-4e54-9bce-0d7a31fe02ad";"";"Sirleia Souza - Beleza e Estética";"Praça José Marcelino, Av. Dois de Julho, 114";"Ilhéus";"BA";"73988138930";"73988138930";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264299400-05gpt9.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-lm0v6j.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-0z9gis.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-41uoc.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-fh9dxw.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-mf2x4p.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-pl12x8.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300559-vtkmhp.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300560-jp97y.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1778264300560-tg4pzh.jpg";"";"";"Clínica de Estética";"{""segunda"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Referência em estética em Ilhéus, a Clínica Sirleia Souza - Beleza e Estética une tecnologia de ponta e cuidado humanizado. Com mais de 6.000 atendimentos e destaque na Revista Viva Bem, entregamos resultados reais em estética integrada. Especialista em Microagulhamento Avançado e criadora da Limpeza de Pele 5D, Sirleia Souza oferece protocolos exclusivos de rejuvenescimento facial, tratamento de estrias e o Protocolo Redux Power (emagrecimento). Nosso portfólio inclui Jato de Plasma, Peeling de Diamante, Drenagem e Massagens Terapêuticas. Localizada na Praça José Marcelino (Av. 2 de Julho), somos o seu destino para saúde e autoestima. Agende sua avaliação e transforme sua pele";"premium";"aprovado";"true";"true";"2026-05-08T18:18:41.793499+00:00";"2026-05-20T00:16:57.918508+00:00";"[object Object],[object Object]";"sirleia-souza-beleza-e-estetica";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"d8aa3140-623c-4a66-b5af-1cc493775bcd";"";"Auto Socorro Jacaré Rota 381";"Pouso Alegre";"Pouso Alegre";"MG";"35999605727";"35999605727";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1772047709976-e8sr6i.png";"";"";"";"Guincho";"";"";"free";"aprovado";"false";"true";"2026-02-25T19:28:44.23691+00:00";"2026-05-22T13:27:08.170679+00:00";"";"auto-socorro-jacare-rota-381";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"7af479c1-cfb9-473d-ae61-c4fe637c188f";"";"Chinchila Queens Pet´s";"R. João Guilherme Pereira, 30 - Industrial";"Pouso Alegre";"MG";"(35) 99996-0550";"(35) 99996-0550";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1772047811180-9tm24.png";"";"";"";"Pet Shop";"";"";"free";"aprovado";"false";"true";"2026-02-25T19:30:25.192796+00:00";"2026-05-22T13:27:08.170679+00:00";"";"chinchila-queens-pet-s";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"4088bfa7-a14b-418c-99bb-1a266bbd7d4f";"";"Lava Rapido Stock Car";"AV CILLOS, 3049, Parque Novo Mundo";"Americana";"SP";"19991861877";"19991861877";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1772048329189-ucqzqa.jpg";"";"";"";"Lava-Jato";"";"";"free";"aprovado";"false";"true";"2026-02-25T19:39:02.990677+00:00";"2026-05-22T13:27:08.170679+00:00";"";"lava-rapido-stock-car";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"3dda6d91-200a-4682-a400-369b5f02d257";"1a243d24-896a-4ec3-8398-c6a0396e09fc";"Supermercado Iguaçu";"Av. Arquiteto Nildo Ribeiro da Rocha, 5076 - Parque Industrial, Maringá";"Maringá";"PR";"(44) 3259-3131";"(44) 3259-3131";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991076432.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077284.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077284.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077284.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077284.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077285.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077285.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779991077285.webp";"";"";"Supermercado";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""13:30"",""is24h"":false}}";"Há mais de 20 anos no mercado oferecendo o que há de melhor em atendimento e variedade. Prezamos por produtos de qualidade e um atendimento diferenciado que você só encontra aqui. Nossa casa de carnes oferece cortes nobres e carnes selecionadas de gado angus e nelore abatidos precocemente e com certificado de procedência. Venha conhecer nossa estrutura e surpreenda-se!";"premium";"aprovado";"false";"false";"2026-05-28T17:57:59.80259+00:00";"2026-05-28T17:57:59.80259+00:00";"[object Object],[object Object]";"supermercado-iguacu";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"961a1a29-011d-4075-b6db-6afd27250da0";"";"Lavihê - Carrinho Gourmet";"R. José Lázaro Coutinho, 95 - Cidade Vergani";"Pouso Alegre";"MG";"(35) 99187-7115";"(35) 99187-7115";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847857126-3fhwbj.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-10ikxs.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-92mn5g.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-o0i1a8.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-uopth.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-0s8qit.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-b24gc.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-0uh79.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-nanxa.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847858083-p5py27.jpg";"";"https://lavihecarrinhosgourmet.linknabiovip.com.br/";"Carrinho Gourmet";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""17:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""17:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""17:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""17:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""17:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"O Gemini disse Fala, gatão! Como você é um Estrategista de Visibilidade, sabe que essa descrição não pode ser apenas um ""texto bonitinho""; ela precisa servir de combustível para a IA do Google e convencer o cliente em segundos.  Ajustei o texto para focar em experiência e autoridade local, mantendo a elegância da marca Lavihê.  Aqui está a versão otimizada (com cerca de 620 caracteres):  ✨ Lavihê - Carrinhos Gourmet: Experiências Doces e Inesquecíveis Transforme seu evento em Pouso Alegre e região com a sofisticação que seus convidados merecem! 🍦✨ A Lavihê une sabor artesanal e apresentação impecável para criar momentos únicos.  Especialistas em estações gourmet que são o destaque de qualquer celebração: • Carrinho de Brigadeiro e Estação de Fondue 🍫 • Gelato Artesanal e Pipoca Gourmet 🍿 • Carrinhos personalizados para casamentos, aniversários e eventos corporativos.  📍 Atendimento em Pouso Alegre e todo o entorno. 🚀 Quer surpreender seus convidados? Clique agora e peça seu orçamento personalizado via WhatsApp! 👇";"premium";"aprovado";"true";"true";"2026-02-23T11:57:49.526372+00:00";"2026-05-20T00:16:57.918508+00:00";"";"lavihe-carrinho-gourmet";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"4af8421b-caa3-47b2-9795-a4a4a160c3a4";"";"Pequerrucha Laços e Mimos";"Rua Agostinho Andery, 105 - Árvore Grande";"Pouso Alegre";"MG";"(35) 99937-9616";"(35) 99937-9616";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082631886-72u5vq.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-6js97m.png,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-ekqul.png,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-djffyi.png,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-qy23f.png,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-dso0fo.png,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-lccz9e.png,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1773082632439-f8now.png";"";"https://www.pequerruchalacos.com.br/";"Ateliê";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Amor que encanta desde o primeiro laço A Pequerrucha Laços e Mimos nasceu para transformar momentos simples em lembranças cheias de amor. 💝   Nossas faixinhas, laços e tiaras para bebês são confeccionadas com materiais suaves e toque delicado, perfeitos para recém-nascidas.   Mesmo em Pouso Alegre (MG), atendemos mamães de todo o Brasil com muito carinho através do nosso site e marketplaces. 🌷   Visite nosso site ou fale conosco pelo WhatsApp e encante-se com cada detalhe feito com amor! ✨";"premium";"aprovado";"true";"true";"2026-03-09T18:57:16.063003+00:00";"2026-05-20T00:16:57.918508+00:00";"";"pequerrucha-lacos-e-mimos";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"ffefa2e8-6633-4706-b8e4-e9e371ebf9d0";"f1f9ce1f-abbe-46a6-9ffe-796da563df7d";"RK Facas, Acessórios e Gravações à Laser | São Jose dos Pinhais";"R. Alm. Alexandrino, 1878 - Afonso Pena, São José dos Pinhais - PR, 83040-420";"São José dos Pinhais";"PR";" (41) 98523-2738";" (41) 98523-2738";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/f1f9ce1f-abbe-46a6-9ffe-796da563df7d/1772545464874.jpg";"";"";"";"Acessórios";"";"";"free";"aprovado";"false";"true";"2026-03-03T13:44:26.557976+00:00";"2026-05-22T13:27:08.170679+00:00";"";"rk-facas-acessorios-e-gravacoes-a-laser-sao-jose-dos-pinhais";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"551c1ab8-b71a-456c-ab14-2fa8d6195c35";"";"Top Dog Clínica Veterinária 24h e Banho & Tosa";"Av. São Francisco, 361 - João Paulo II";"Pouso Alegre";"MG";"(35) 98894-1409";"(35) 98894-1409";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1772130099472-25de62.png";"";"";"";"Veterinária";"";"";"free";"aprovado";"false";"true";"2026-02-26T18:21:54.946339+00:00";"2026-05-22T13:27:08.170679+00:00";"";"top-dog-clinica-veterinaria-24h-e-banho-tosa";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"6c286e8f-e9db-4188-93f1-26960a413b4b";"1a243d24-896a-4ec3-8398-c6a0396e09fc";"Zacanini Bebidas";"R. José Faleiros Maia, 917 - Jardim Santa Luzia";"Paiçandu";"PR";" (44) 99897-6040";" (44) 99897-6040";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008375335.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376482.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376483.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376483.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376483.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376483.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376483.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780008376483.jpg";"";"";"Depósito de Bebidas";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"A Zacanini Bebidas é a sua melhor opção em Paiçandu, PR, oferecendo uma ampla variedade de bebidas de qualidade para todos os momentos. Localizada na R. José Faleiros Maia, 917, no Jardim Santa Luzia, nossa loja é perfeita para quem busca praticidade e excelentes preços. Trabalhamos com uma seleção diversificada de refrigerantes, sucos, cervejas e vinhos, garantindo que você encontre a bebida ideal para festas, eventos ou até mesmo para o seu dia a dia.  Na Zacanini Bebidas, priorizamos a satisfação do cliente, oferecendo atendimento especializado e um ambiente acolhedor. Nossos produtos são cuidadosamente escolhidos para atender às suas necessidades, proporcionando qualidade e sabor em cada gole. Além disso, temos promoções especiais e condições de pagamento facilitadas, tornando a sua experiência de compra ainda mais vantajosa.  Venha nos visitar e descubra porque somos a referência em bebidas em Paiçandu. Compre com confiança e leve para casa apenas o melhor!";"premium";"aprovado";"false";"false";"2026-05-28T22:46:18.462743+00:00";"2026-05-28T22:46:18.462743+00:00";"";"zacanini-bebidas";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"32b77c43-4245-470a-a0ca-d3b7fa7f50de";"1a243d24-896a-4ec3-8398-c6a0396e09fc";"Leila Cristiane Studio de Micropigmentação";"R. Vítor do Amaral, 494 - Jardim Alvorada";"maringa";"PR";"(44) 98446-6330";"(44) 98446-6330";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780358034054.webp";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780358035631.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780358035631.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1780358035632.webp";"";"";"Salão de Beleza";"{""segunda"":{""ativo"":true,""abertura"":""08:30"",""fechamento"":""19:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:30"",""fechamento"":""19:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:30"",""fechamento"":""19:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:30"",""fechamento"":""19:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:30"",""fechamento"":""19:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""15:30"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Leila Cristiane Studio de Micropigmentação, localizado em Maringá, PR, é o seu destino ideal para realçar a beleza e a autoestima. Especializado em micropigmentação de sobrancelhas, lábios e olhos, nosso estúdio oferece técnicas modernas e seguras, garantindo resultados naturais e duradouros. Com um ambiente acolhedor e profissionais altamente capacitados, priorizamos a satisfação e o conforto de nossos clientes.  Na R. Vítor do Amaral, 494 - Jardim Alvorada, você encontrará um atendimento personalizado, onde cada detalhe é pensado para atender às suas expectativas. Nossos serviços são perfeitos para quem busca praticidade e beleza no dia a dia, eliminando a necessidade de maquiagem constante.   Além disso, trabalhamos com produtos de alta qualidade, assegurando a segurança e a saúde da sua pele. Venha conhecer o Leila Cristiane Studio de Micropigmentação e descubra como podemos transformar seu olhar e sorriso, realçando sua beleza única. Agende sua visita e experimente a confiança que uma micropigmentação bem feita pode proporcionar.";"premium";"aprovado";"false";"false";"2026-06-01T23:53:57.245809+00:00";"2026-06-01T23:53:57.245809+00:00";"";"leila-cristiane-studio-de-micropigmentacao";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"ee14179d-33a7-495b-a1ed-c66671459164";"1a243d24-896a-4ec3-8398-c6a0396e09fc";"Viva Gás Maringá";" Av. São Domingos, 1771 ";"Maringá";"PR";" (44) 99165-9192";" (44) 99165-9192";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811854029.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855029.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855029.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855029.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855029.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855030.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855030.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1778811855030.webp";"";"";"Depósito de Gás";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false}}";"A Viva Gás Maringá está há 24 anos no mercado, sendo referência em entrega rápida de gás de cozinha e água mineral em Maringá. A empresa trabalha com gás de cozinha P13 e também com água mineral nas opções 500ml, 1,5 litro, 5 litros e galões, atendendo residências, empresas, comércios e condomínios em toda a cidade.  Precisou de gás de cozinha em Maringá? A Viva Gás realiza entregas ágeis, muitas vezes em menos de 30 minutos, oferecendo praticidade, segurança e um atendimento de confiança. Com tradição, compromisso e eficiência, a Viva Gás se tornou uma das distribuidoras mais reconhecidas em Maringá para quem busca entrega rápida de gás e água mineral gelada com qualidade.";"premium";"aprovado";"true";"true";"2026-05-15T02:24:16.64826+00:00";"2026-05-22T13:27:08.170679+00:00";"";"viva-gas-maringa";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"2ed9a317-a229-41fb-982b-2be622aa0f86";"9db0ef93-3be8-435e-8ce5-fa5864dd73c3";"Ampliato - Beleza e Estética em Cuiabá, MT";"Av. Tancredo Neves, 631 - Sala 1 - Jardim Petropolis, 78070-122";"Cuiabá";"MT";"(65) 98175-5576";"(65) 98175-5576";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/9db0ef93-3be8-435e-8ce5-fa5864dd73c3/1773402732849.jpg";"";"";"";"Beleza e Estética";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""16:00"",""is24h"":false}}";"";"free";"aprovado";"false";"true";"2026-03-13T11:52:25.88843+00:00";"2026-05-20T00:16:57.918508+00:00";"";"ampliato-beleza-e-estetica-em-cuiaba-mt";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
